chrs,names,ids
chr1,ENSG00000270631,ENSG00000270631
chr1,RN7SL420P,ENSG00000239984
chr1,ENSG00000207502,ENSG00000207502
chr1,VANGL1,ENSG00000173218
chr1,CASQ2,ENSG00000118729
chr1,NHLH2,ENSG00000177551
chr1,HNRNPA1P43,ENSG00000214204
chr1,LINC01649,ENSG00000228127
chr1,ENSG00000271143,ENSG00000271143
chr1,SLC22A15,ENSG00000163393
chr1,ENSG00000237993,ENSG00000237993
chr1,MAB21L3,ENSG00000173212
chr1,LINC01779,ENSG00000235933
chr1,U3,ENSG00000221040
chr1,ENSG00000287217,ENSG00000287217
chr1,ATP1A1,ENSG00000163399
chr1,ATP1A1-AS1,ENSG00000203865
chr1,RNU6-817P,ENSG00000212385
chr1,LINC01762,ENSG00000233154
chr1,ENSG00000230381,ENSG00000230381
chr1,ENSG00000224950,ENSG00000224950
chr1,ENSG00000286276,ENSG00000286276
chr1,CD58,ENSG00000116815
chr1,NAP1L4P1,ENSG00000177173
chr1,MIR548AC,ENSG00000264419
chr1,IGSF3,ENSG00000143061
chr1,MIR320B1,ENSG00000211543
chr1,LINC02868,ENSG00000203864
chr1,GAPDHP64,ENSG00000231072
chr1,NEFHP1,ENSG00000223489
chr1,CD2,ENSG00000116824
chr1,FTH1P22,ENSG00000225079
chr1,ENSG00000272715,ENSG00000272715
chr1,PTGFRN,ENSG00000134247
chr1,RNA5SP55,ENSG00000252510
chr1,CD101,ENSG00000134256
chr1,CD101-AS1,ENSG00000236137
chr1,TTF2,ENSG00000116830
chr1,MIR942,ENSG00000215930
chr1,TRIM45,ENSG00000134253
chr1,RPS15AP9,ENSG00000228453
chr1,VTCN1,ENSG00000134258
chr1,LINC01525,ENSG00000235202
chr1,ENSG00000271427,ENSG00000271427
chr1,MAN1A2,ENSG00000198162
chr1,ENSG00000279513,ENSG00000279513
chr1,VPS25P1,ENSG00000226755
chr1,TENT5C-DT,ENSG00000236866
chr1,TENT5C,ENSG00000183508
chr1,VDAC2P3,ENSG00000213262
chr1,ENSG00000212266,ENSG00000212266
chr1,ENSG00000270719,ENSG00000270719
chr1,PNRC2P1,ENSG00000228217
chr1,GDAP2,ENSG00000196505
chr1,WDR3,ENSG00000065183
chr1,SPAG17,ENSG00000155761
chr1,ENSG00000287980,ENSG00000287980
chr1,RNA5SP56,ENSG00000222209
chr1,PSMC1P12,ENSG00000226126
chr1,ENSG00000229911,ENSG00000229911
chr1,TBX15,ENSG00000092607
chr1,ENSG00000226172,ENSG00000226172
chr1,ENSG00000239216,ENSG00000239216
chr1,WARS2,ENSG00000116874
chr1,WARS2-IT1,ENSG00000224238
chr1,RBMX2P3,ENSG00000223575
chr1,RPS3AP12,ENSG00000236804
chr1,WARS2-AS1,ENSG00000231365
chr1,RPL6P2,ENSG00000227056
chr1,ENSG00000227712,ENSG00000227712
chr1,LINC01780,ENSG00000232650
chr1,RNU1-75P,ENSG00000194297
chr1,HAO2,ENSG00000116882
chr1,HAO2-IT1,ENSG00000230921
chr1,HSD3B2,ENSG00000203859
chr1,GAPDHP74,ENSG00000232780
chr1,HSD3BP2,ENSG00000203858
chr1,GAPDHP23,ENSG00000235595
chr1,HSD3BP1,ENSG00000187481
chr1,GAPDHP58,ENSG00000229570
chr1,HSD3B1,ENSG00000203857
chr1,GAPDHP32,ENSG00000226443
chr1,HSD3BP3,ENSG00000249798
chr1,GAPDHP27,ENSG00000239873
chr1,HSD3BP4,ENSG00000203855
chr1,GAPDHP33,ENSG00000240244
chr1,LINC00622,ENSG00000260941
chr1,HSD3BP5,ENSG00000198857
chr1,ZNF697,ENSG00000143067
chr1,PHGDH,ENSG00000092621
chr1,HMGCS2,ENSG00000134240
chr1,REG4,ENSG00000134193
chr1,NBPF7P,ENSG00000215864
chr1,PFN1P9,ENSG00000227205
chr1,NOTCH2P1,ENSG00000226446
chr1,ADAM30,ENSG00000134249
chr1,NOTCH2,ENSG00000134250
chr1,ENSG00000273406,ENSG00000273406
chr1,RNU6-465P,ENSG00000207149
chr1,SEC22B,ENSG00000265808
chr1,ENSG00000274642,ENSG00000274642
chr1,7SK,ENSG00000277313
chr1,ENSG00000290569,ENSG00000290569
chr1,ENSG00000223804,ENSG00000223804
chr1,U1,ENSG00000273727
chr1,NBPF8,ENSG00000270231
chr1,PFN1P2,ENSG00000270392
chr1,PDE4DIPP2,ENSG00000275131
chr1,ENSG00000290999,ENSG00000290999
chr1,U2,ENSG00000273694
chr1,NOTCH2NLR,ENSG00000286106
chr1,NBPF26,ENSG00000273136
chr1,ENSG00000287979,ENSG00000287979
chr1,RNVU1-19,ENSG00000275538
chr1,PPIAL4A,ENSG00000263353
chr1,ENSG00000281741,ENSG00000281741
chr1,LINC00623,ENSG00000226067
chr1,RNVU1-4,ENSG00000277610
chr1,ENSG00000290903,ENSG00000290903
chr1,ENSG00000285215,ENSG00000285215
chr1,PDE4DIPP4,ENSG00000290904
chr1,ENSG00000275296,ENSG00000275296
chr1,FCGR1BP,ENSG00000291135
chr1,ENSG00000234998,ENSG00000234998
chr1,ENSG00000233029,ENSG00000233029
chr1,H2BP1,ENSG00000291123
chr1,ENSG00000227193,ENSG00000227193
chr1,H3P4,ENSG00000213244
chr1,RPL22P6,ENSG00000268993
chr1,FAM72B,ENSG00000188610
chr1,SRGAP2C,ENSG00000171943
chr1,ENSG00000275129,ENSG00000275129
chr1,SRGAP2-AS1,ENSG00000230806
chr1,LINC02798,ENSG00000227082
chr1,ENSG00000228826,ENSG00000228826
chr1,MTIF2P1,ENSG00000233432
chr1,ENSG00000272583,ENSG00000272583
chr1,EMBP1,ENSG00000291141
chr1,LINC01691,ENSG00000224857
chr1,ENSG00000276118,ENSG00000276118
chr1,ENSG00000277095,ENSG00000277095
chr1,ENSG00000277702,ENSG00000277702
chr1,RNA5SP533,ENSG00000252830
chr1,ENSG00000264145,ENSG00000264145
chr1,KMT2CP3,ENSG00000274927
chr1,NKAIN1P1,ENSG00000242943
chr1,ENSG00000223495,ENSG00000223495
chr1,LINC02799,ENSG00000235887
chr1,ENSG00000203825,ENSG00000203825
chr1,NBPF17P,ENSG00000179571
chr1,PFN1P12,ENSG00000226028
chr1,RNU1-114P,ENSG00000202167
chr1,RNVU1-17,ENSG00000207349
chr1,RNVU1-23,ENSG00000252826
chr1,RNVU1-18,ENSG00000206737
chr1,ENSG00000232721,ENSG00000232721
chr1,ENSG00000223779,ENSG00000223779
chr1,FAM91A3P,ENSG00000242352
chr1,ENSG00000270962,ENSG00000270962
chr1,LINC02591,ENSG00000263590
chr1,RNU1-143P,ENSG00000252105
chr1,PDE4DIPP3,ENSG00000233430
chr1,ENSG00000237503,ENSG00000237503
chr1,FCGR1CP,ENSG00000265531
chr1,ENSG00000290735,ENSG00000290735
chr1,H3-7,ENSG00000273213
chr1,H2BP2,ENSG00000234571
chr1,ENSG00000230186,ENSG00000230186
chr1,RPL22P5,ENSG00000268074
chr1,FAM72C,ENSG00000263513
chr1,ENSG00000289318,ENSG00000289318
chr1,SRGAP2D,ENSG00000270872
chr1,IGKV1OR1-1,ENSG00000276674
chr1,ENSG00000275075,ENSG00000275075
chr1,ENSG00000275767,ENSG00000275767
chr1,LINC02802,ENSG00000232527
chr1,RNA5SP529,ENSG00000276442
chr1,DRD5P2,ENSG00000175658
chr1,KMT2CP1,ENSG00000290869
chr1,KMT2CP2,ENSG00000276756
chr1,PPIAL4E,ENSG00000271567
chr1,ENSG00000271439,ENSG00000271439
chr1,RNVU1-15,ENSG00000207205
chr1,ENSG00000237343,ENSG00000237343
chr1,ENSG00000233586,ENSG00000233586
chr1,NBPF15,ENSG00000266338
chr1,PFN1P6,ENSG00000227212
chr1,ENSG00000229002,ENSG00000229002
chr1,RNVU1-26,ENSG00000275291
chr1,ENSG00000290121,ENSG00000290121
chr1,RNVU1-2A,ENSG00000278099
chr1,RNVU1-28,ENSG00000277918
chr1,PPIAL4F,ENSG00000279782
chr1,LINC01632,ENSG00000277199
chr1,ENSG00000224363,ENSG00000224363
chr1,RNA5SP59,ENSG00000222854
chr1,LSP1P5,ENSG00000288905
chr1,ENSG00000273825,ENSG00000273825
chr1,ENSG00000287607,ENSG00000287607
chr1,SRGAP2B,ENSG00000196369
chr1,ENSG00000271644,ENSG00000271644
chr1,FAM72D,ENSG00000215784
chr1,ENSG00000283752,ENSG00000283752
chr1,LINC01145,ENSG00000290867
chr1,RNU1-153P,ENSG00000277678
chr1,ENSG00000281571,ENSG00000281571
chr1,ENSG00000223612,ENSG00000223612
chr1,PPIAL4D,ENSG00000289549
chr1,ENSG00000271291,ENSG00000271291
chr1,RNVU1-14,ENSG00000207501
chr1,ENSG00000276216,ENSG00000276216
chr1,ENSG00000236140,ENSG00000236140
chr1,NBPF20,ENSG00000162825
chr1,PFN1P3,ENSG00000234367
chr1,RNU1-154P,ENSG00000270384
chr1,ENSG00000286620,ENSG00000286620
chr1,RNVU1-31,ENSG00000270722
chr1,ENSG00000287374,ENSG00000287374
chr1,ENSG00000278182,ENSG00000278182
chr1,PDE4DIPP5,ENSG00000275064
chr1,NBPF25P,ENSG00000291005
chr1,GPR89A,ENSG00000117262
chr1,PDZK1,ENSG00000174827
chr1,CD160,ENSG00000117281
chr1,RNF115,ENSG00000265491
chr1,POLR3C,ENSG00000186141
chr1,NUDT17,ENSG00000186364
chr1,PIAS3,ENSG00000131788
chr1,MIR6736,ENSG00000278549
chr1,ANKRD35,ENSG00000198483
chr1,ITGA10,ENSG00000143127
chr1,ENSG00000244619,ENSG00000244619
chr1,PEX11B,ENSG00000131779
chr1,ENSG00000289565,ENSG00000289565
chr1,GNRHR2,ENSG00000211451
chr1,RBM8A,ENSG00000265241
chr1,LIX1L-AS1,ENSG00000234222
chr1,ENSG00000280778,ENSG00000280778
chr1,LIX1L,ENSG00000271601
chr1,ANKRD34A,ENSG00000272031
chr1,ENSG00000278431,ENSG00000278431
chr1,POLR3GL,ENSG00000121851
chr1,TXNIP,ENSG00000265972
chr1,HJV,ENSG00000168509
chr1,ENSG00000287190,ENSG00000287190
chr1,RNVU1-6,ENSG00000201558
chr1,LINC01719,ENSG00000233396
chr1,NBPF10,ENSG00000271425
chr1,NOTCH2NLA,ENSG00000264343
chr1,ENSG00000276509,ENSG00000276509
chr1,RNU6-1071P,ENSG00000201789
chr1,NUDT4P2,ENSG00000271121
chr1,ENSG00000290578,ENSG00000290578
chr1,SEC22B4P,ENSG00000277406
chr1,PPIAL4H,ENSG00000270339
chr1,RNVU1-29,ENSG00000273768
chr1,ENSG00000287978,ENSG00000287978
chr1,RNVU1-25,ENSG00000274428
chr1,ENSG00000277655,ENSG00000277655
chr1,ENSG00000291242,ENSG00000291242
chr1,ENSG00000289321,ENSG00000289321
chr1,RNA5SP536,ENSG00000274408
chr1,HYDIN2,ENSG00000276975
chr1,ENSG00000290557,ENSG00000290557
chr1,ENSG00000274450,ENSG00000274450
chr1,ENSG00000291243,ENSG00000291243
chr1,NBPF12,ENSG00000268043
chr1,PFN1P8,ENSG00000244371
chr1,ENSG00000234225,ENSG00000234225
chr1,ENSG00000227242,ENSG00000227242
chr1,ENSG00000225603,ENSG00000225603
chr1,RNU1-151P,ENSG00000201142
chr1,SSBL4P,ENSG00000230832
chr1,RNVU1-8,ENSG00000286172
chr1,NBPF13P,ENSG00000283342
chr1,PRKAB2,ENSG00000131791
chr1,PDIA3P1,ENSG00000180867
chr1,ENSG00000237188,ENSG00000237188
chr1,FMO5,ENSG00000131781
chr1,CCT8P1,ENSG00000226015
chr1,RPL7AP15,ENSG00000236806
chr1,CHD1L,ENSG00000131778
chr1,LINC00624,ENSG00000278811
chr1,ENSG00000213226,ENSG00000213226
chr1,OR13Z1P,ENSG00000226653
chr1,OR13Z2P,ENSG00000272443
chr1,OR13Z3P,ENSG00000272480
chr1,BCL9,ENSG00000116128
chr1,ENSG00000289419,ENSG00000289419
chr1,ENSG00000288626,ENSG00000288626
chr1,ACP6,ENSG00000162836
chr1,RN7SL261P,ENSG00000277762
chr1,ENSG00000227139,ENSG00000227139
chr1,GJA5,ENSG00000265107
chr1,ENSG00000274415,ENSG00000274415
chr1,ENSG00000234190,ENSG00000234190
chr1,ENSG00000223728,ENSG00000223728
chr1,GJA8,ENSG00000121634
chr1,GPR89B,ENSG00000188092
chr1,ENSG00000290705,ENSG00000290705
chr1,PDZK1P1,ENSG00000215859
chr1,ENSG00000273059,ENSG00000273059
chr1,LINC02804,ENSG00000274372
chr1,RNU1-129P,ENSG00000206791
chr1,RNVU1-7,ENSG00000206585
chr1,PDE4DIPP1,ENSG00000229828
chr1,NBPF11,ENSG00000263956
chr1,PFN1P4,ENSG00000225080
chr1,ABHD17AP1,ENSG00000198658
chr1,LINC02805,ENSG00000232265
chr1,ENSG00000227733,ENSG00000227733
chr1,RNA5SP57,ENSG00000238765
chr1,ENSG00000224335,ENSG00000224335
chr1,ENSG00000227700,ENSG00000227700
chr1,RNVU1-22,ENSG00000199879
chr1,LINC01731,ENSG00000234283
chr1,ENSG00000228626,ENSG00000228626
chr1,LINC01138,ENSG00000274020
chr1,LINC02806,ENSG00000238107
chr1,ENSG00000224481,ENSG00000224481
chr1,ENSG00000235988,ENSG00000235988
chr1,MIR5087,ENSG00000283676
chr1,RNVU1-21,ENSG00000202408
chr1,ENSG00000272824,ENSG00000272824
chr1,RNVU1-1,ENSG00000207340
chr1,RNU1-155P,ENSG00000252135
chr1,MIR6077,ENSG00000278596
chr1,RNVU1-2,ENSG00000238825
chr1,ENSG00000291232,ENSG00000291232
chr1,RNVU1-3,ENSG00000201183
chr1,PDE4DIPP6,ENSG00000231551
chr1,ENSG00000225871,ENSG00000225871
chr1,ENSG00000285062,ENSG00000285062
chr1,ENSG00000280649,ENSG00000280649
chr1,PPIAL4G,ENSG00000236334
chr1,RNVU1-27,ENSG00000274210
chr1,NBPF14,ENSG00000270629
chr1,NOTCH2NLB,ENSG00000286019
chr1,RNU6-1171P,ENSG00000252515
chr1,NUDT4B,ENSG00000177144
chr1,SEC22B3P,ENSG00000275140
chr1,ENSG00000271546,ENSG00000271546
chr1,PDE4DIP,ENSG00000178104
chr1,RN7SKP88,ENSG00000252656
chr1,RNU2-38P,ENSG00000222788
chr1,ENSG00000254913,ENSG00000254913
chr1,ENSG00000289642,ENSG00000289642
chr1,ENSG00000255148,ENSG00000255148
chr1,ENSG00000254539,ENSG00000254539
chr1,NBPF9,ENSG00000269713
chr1,ENSG00000274019,ENSG00000274019
chr1,RNVU1-24,ENSG00000201699
chr1,ENSG00000274265,ENSG00000274265
chr1,ENSG00000289614,ENSG00000289614
chr1,ENSG00000291233,ENSG00000291233
chr1,ENSG00000215861,ENSG00000215861
chr1,ENSG00000272755,ENSG00000272755
chr1,SEC22B2P,ENSG00000274423
chr1,NOTCH2NLC,ENSG00000286219
chr1,ENSG00000286185,ENSG00000286185
chr1,NBPF19,ENSG00000271383
chr1,PPIAL4C,ENSG00000288867
chr1,LINC00869,ENSG00000291158
chr1,ENSG00000284964,ENSG00000284964
chr1,ENSG00000275557,ENSG00000275557
chr1,RNVU1-30,ENSG00000206828
chr1,FAM91A2P,ENSG00000284842
chr1,ENSG00000290790,ENSG00000290790
chr1,RNU1-68P,ENSG00000275229
chr1,PDE4DIPP7,ENSG00000234232
chr1,ENSG00000226500,ENSG00000226500
chr1,FCGR1A,ENSG00000150337
chr1,H2BC18,ENSG00000203814
chr1,ENSG00000233030,ENSG00000233030
chr1,H3C13,ENSG00000183598
chr1,H4C14,ENSG00000270882
chr1,H3C14,ENSG00000203811
chr1,H2AC18,ENSG00000288825
chr1,ENSG00000290791,ENSG00000290791
chr1,H2BC19P,ENSG00000220323
chr1,ENSG00000290792,ENSG00000290792
chr1,H2BC20P,ENSG00000261716
chr1,H2AC19,ENSG00000288859
chr1,H3C15,ENSG00000203852
chr1,H4C15,ENSG00000270276
chr1,ENSG00000264207,ENSG00000264207
chr1,H2BC21,ENSG00000184678
chr1,H2AC20,ENSG00000184260
chr1,H2AC21,ENSG00000184270
chr1,BOLA1,ENSG00000178096
chr1,SV2A,ENSG00000159164
chr1,SF3B4,ENSG00000143368
chr1,MTMR11,ENSG00000014914
chr1,OTUD7B,ENSG00000264522
chr1,ENSG00000285184,ENSG00000285184
chr1,RPL6P31,ENSG00000223945
chr1,VPS45,ENSG00000136631
chr1,PLEKHO1,ENSG00000023902
chr1,LINC02988,ENSG00000285554
chr1,RN7SL480P,ENSG00000266187
chr1,ANP32E,ENSG00000143401
chr1,RNU2-17P,ENSG00000222222
chr1,ENSG00000276110,ENSG00000276110
chr1,CA14,ENSG00000118298
chr1,APH1A,ENSG00000117362
chr1,C1orf54,ENSG00000118292
chr1,ENSG00000289041,ENSG00000289041
chr1,CIART,ENSG00000159208
chr1,MRPS21,ENSG00000266472
chr1,PRPF3,ENSG00000117360
chr1,RPRD2,ENSG00000163125
chr1,TARS2,ENSG00000143374
chr1,MIR6878,ENSG00000283933
chr1,ECM1,ENSG00000143369
chr1,FALEC,ENSG00000228126
chr1,ADAMTSL4-AS2,ENSG00000237781
chr1,ADAMTSL4,ENSG00000143382
chr1,MIR4257,ENSG00000264553
chr1,ADAMTSL4-AS1,ENSG00000203804
chr1,MCL1,ENSG00000143384
chr1,ENSG00000289457,ENSG00000289457
chr1,RN7SL473P,ENSG00000277452
chr1,RN7SL600P,ENSG00000274963
chr1,ENSG00000290074,ENSG00000290074
chr1,ENSG00000253047,ENSG00000253047
chr1,ENSA,ENSG00000143420
chr1,U4,ENSG00000276103
chr1,ENSG00000288880,ENSG00000288880
chr1,GOLPH3L,ENSG00000143457
chr1,HORMAD1,ENSG00000143452
chr1,RNU6-1042P,ENSG00000206931
chr1,CTSS,ENSG00000163131
chr1,ENSG00000236713,ENSG00000236713
chr1,CTSK,ENSG00000143387
chr1,UBE2D3P3,ENSG00000224690
chr1,ARNT,ENSG00000143437
chr1,RNU6-1309P,ENSG00000200175
chr1,RPS27AP6,ENSG00000224800
chr1,CTXND2,ENSG00000283324
chr1,CYCSP51,ENSG00000229357
chr1,SETDB1,ENSG00000143379
chr1,CERS2,ENSG00000143418
chr1,ENSG00000259357,ENSG00000259357
chr1,ENSG00000231073,ENSG00000231073
chr1,ANXA9,ENSG00000143412
chr1,MINDY1,ENSG00000143409
chr1,PRUNE1,ENSG00000143363
chr1,RNU6-884P,ENSG00000200759
chr1,BNIPL,ENSG00000163141
chr1,C1orf56,ENSG00000143443
chr1,CDC42SE1,ENSG00000197622
chr1,MLLT11,ENSG00000213190
chr1,GABPB2,ENSG00000143458
chr1,RPS29P29,ENSG00000233717
chr1,ENSG00000261168,ENSG00000261168
chr1,SEMA6C,ENSG00000143434
chr1,ENSG00000289288,ENSG00000289288
chr1,TNFAIP8L2,ENSG00000163154
chr1,SCNM1,ENSG00000163156
chr1,LYSMD1,ENSG00000163155
chr1,TMOD4,ENSG00000163157
chr1,VPS72,ENSG00000163159
chr1,PIP5K1A,ENSG00000143398
chr1,PSMD4,ENSG00000159352
chr1,ZNF687-AS1,ENSG00000232671
chr1,ZNF687,ENSG00000143373
chr1,PI4KB,ENSG00000143393
chr1,RN7SL444P,ENSG00000265753
chr1,ENSG00000273481,ENSG00000273481
chr1,RFX5,ENSG00000143390
chr1,ENSG00000224645,ENSG00000224645
chr1,RFX5-AS1,ENSG00000237976
chr1,SELENBP1,ENSG00000143416
chr1,PSMB4,ENSG00000159377
chr1,POGZ,ENSG00000143442
chr1,RNY4P25,ENSG00000238711
chr1,CGN,ENSG00000143375
chr1,ENSG00000252840,ENSG00000252840
chr1,TUFT1,ENSG00000143367
chr1,ENSG00000232536,ENSG00000232536
chr1,MIR554,ENSG00000207606
chr1,ENSG00000223861,ENSG00000223861
chr1,SNX27,ENSG00000143376
chr1,ENSG00000250734,ENSG00000250734
chr1,RNU6-1062P,ENSG00000206635
chr1,CELF3,ENSG00000159409
chr1,ENSG00000227045,ENSG00000227045
chr1,RIIAD1,ENSG00000178796
chr1,RNU6-662P,ENSG00000206980
chr1,ENSG00000269621,ENSG00000269621
chr1,ENSG00000236940,ENSG00000236940
chr1,MRPL9,ENSG00000143436
chr1,OAZ3,ENSG00000143450
chr1,ENSG00000249602,ENSG00000249602
chr1,ENSG00000232937,ENSG00000232937
chr1,ENSG00000268288,ENSG00000268288
chr1,TDRKH,ENSG00000182134
chr1,TDRKH-AS1,ENSG00000203288
chr1,ENSG00000269489,ENSG00000269489
chr1,LINGO4,ENSG00000213171
chr1,RORC,ENSG00000143365
chr1,C2CD4D,ENSG00000225556
chr1,C2CD4D-AS1,ENSG00000234614
chr1,THEM5,ENSG00000196407
chr1,THEM4,ENSG00000159445
chr1,ENSG00000285651,ENSG00000285651
chr1,ENSG00000286581,ENSG00000286581
chr1,KRT8P28,ENSG00000223810
chr1,S100A10,ENSG00000197747
chr1,ENSG00000229021,ENSG00000229021
chr1,NBPF18P,ENSG00000240667
chr1,S100A11,ENSG00000163191
chr1,SPTLC1P4,ENSG00000232678
chr1,ENSG00000285818,ENSG00000285818
chr1,TCHHL1,ENSG00000182898
chr1,TCHH,ENSG00000159450
chr1,ENSG00000226716,ENSG00000226716
chr1,PUDPP2,ENSG00000233792
chr1,RPTN,ENSG00000215853
chr1,FLG-AS1,ENSG00000237975
chr1,CCDST,ENSG00000236427
chr1,HRNR,ENSG00000197915
chr1,FLG,ENSG00000143631
chr1,FLG2,ENSG00000143520
chr1,HMGN3P1,ENSG00000183586
chr1,CRNN,ENSG00000143536
chr1,LCE5A,ENSG00000186207
chr1,CRCT1,ENSG00000169509
chr1,LCE3E,ENSG00000185966
chr1,LCE3D,ENSG00000163202
chr1,LCE3C,ENSG00000244057
chr1,LCE3B,ENSG00000187238
chr1,LCE3A,ENSG00000185962
chr1,LCEP4,ENSG00000226947
chr1,LCEP3,ENSG00000285753
chr1,LCE2D,ENSG00000187223
chr1,LCE2C,ENSG00000187180
chr1,LCE2B,ENSG00000159455
chr1,LCE2A,ENSG00000187173
chr1,LCE4A,ENSG00000187170
chr1,C1orf68,ENSG00000198854
chr1,LCEP2,ENSG00000229713
chr1,LCEP1,ENSG00000233819
chr1,KPRP,ENSG00000203786
chr1,LCE1F,ENSG00000240386
chr1,LCE1E,ENSG00000186226
chr1,LCE1D,ENSG00000172155
chr1,LCE1C,ENSG00000197084
chr1,LCE1B,ENSG00000196734
chr1,LCE1A,ENSG00000186844
chr1,LCE6A,ENSG00000235942
chr1,LCE7A,ENSG00000285946
chr1,SMCP,ENSG00000163206
chr1,ENSG00000289062,ENSG00000289062
chr1,IVL,ENSG00000163207
chr1,LINC01527,ENSG00000224308
chr1,SPRR5,ENSG00000283227
chr1,SPRR4,ENSG00000184148
chr1,SPRR1A,ENSG00000169474
chr1,SPRR3,ENSG00000163209
chr1,ENSG00000252920,ENSG00000252920
chr1,ENSG00000234262,ENSG00000234262
chr1,SPRR1B,ENSG00000169469
chr1,SPRR2D,ENSG00000163216
chr1,SPRR2A,ENSG00000241794
chr1,SPRR2B,ENSG00000196805
chr1,SPRR2E,ENSG00000203785
chr1,SPRR2F,ENSG00000244094
chr1,SPRR2C,ENSG00000229035
chr1,SPRR2G,ENSG00000159516
chr1,ENSG00000229699,ENSG00000229699
chr1,LELP1,ENSG00000203784
chr1,PRR9,ENSG00000203783
chr1,RPLP0P4,ENSG00000230779
chr1,LORICRIN,ENSG00000203782
chr1,PGLYRP3,ENSG00000159527
chr1,PGLYRP4,ENSG00000163218
chr1,RNU6-160P,ENSG00000207321
chr1,S100A9,ENSG00000163220
chr1,S100A12,ENSG00000163221
chr1,LAPTM4BP1,ENSG00000237008
chr1,S100A8,ENSG00000143546
chr1,S100A15A,ENSG00000224784
chr1,S100A7A,ENSG00000184330
chr1,S100A7P1,ENSG00000203781
chr1,S100A7L2,ENSG00000197364
chr1,S100A7,ENSG00000143556
chr1,RN7SL44P,ENSG00000263841
chr1,ENSG00000238279,ENSG00000238279
chr1,S100A6,ENSG00000197956
chr1,S100A5,ENSG00000196420
chr1,S100A4,ENSG00000196154
chr1,S100A3,ENSG00000188015
chr1,S100A2,ENSG00000196754
chr1,ENSG00000285867,ENSG00000285867
chr1,S100A16,ENSG00000188643
chr1,S100A14,ENSG00000189334
chr1,S100A13,ENSG00000189171
chr1,ENSG00000271853,ENSG00000271853
chr1,S100A1,ENSG00000160678
chr1,ENSG00000272030,ENSG00000272030
chr1,CHTOP,ENSG00000160679
chr1,SNAPIN,ENSG00000143553
chr1,ILF2,ENSG00000143621
chr1,NPR1,ENSG00000169418
chr1,MIR8083,ENSG00000274940
chr1,RN7SL372P,ENSG00000242565
chr1,GEMIN2P1,ENSG00000235015
chr1,INTS3,ENSG00000143624
chr1,ENSG00000243613,ENSG00000243613
chr1,ENSG00000233222,ENSG00000233222
chr1,SLC27A3,ENSG00000143554
chr1,GATAD2B,ENSG00000143614
chr1,ENSG00000291199,ENSG00000291199
chr1,ENSG00000231827,ENSG00000231827
chr1,ENSG00000223599,ENSG00000223599
chr1,ENSG00000236327,ENSG00000236327
chr1,ENSG00000284738,ENSG00000284738
chr1,DENND4B,ENSG00000198837
chr1,ENSG00000289935,ENSG00000289935
chr1,CRTC2,ENSG00000160741
chr1,SLC39A1,ENSG00000143570
chr1,ENSG00000285779,ENSG00000285779
chr1,MIR6737,ENSG00000276584
chr1,ENSG00000282386,ENSG00000282386
chr1,ENSG00000273026,ENSG00000273026
chr1,CREB3L4,ENSG00000143578
chr1,JTB,ENSG00000143543
chr1,ENSG00000285641,ENSG00000285641
chr1,JTB-DT,ENSG00000272654
chr1,RAB13,ENSG00000143545
chr1,RPS27,ENSG00000177954
chr1,NUP210L,ENSG00000143552
chr1,ENSG00000231416,ENSG00000231416
chr1,RNU6-179P,ENSG00000200220
chr1,RPS7P2,ENSG00000231837
chr1,MIR5698,ENSG00000263987
chr1,TPM3,ENSG00000143549
chr1,RN7SL431P,ENSG00000264384
chr1,MIR190B,ENSG00000215938
chr1,CFAP141,ENSG00000163263
chr1,C1orf43,ENSG00000143612
chr1,UBAP2L,ENSG00000143569
chr1,SNORA58B,ENSG00000201129
chr1,HAX1,ENSG00000143575
chr1,ENSG00000252682,ENSG00000252682
chr1,RNU6-239P,ENSG00000212292
chr1,RNU6-121P,ENSG00000222457
chr1,ENSG00000278694,ENSG00000278694
chr1,AQP10,ENSG00000143595
chr1,ATP8B2,ENSG00000143515
chr1,RNU7-57P,ENSG00000238365
chr1,ENSG00000237920,ENSG00000237920
chr1,RPSAP17,ENSG00000226855
chr1,IL6R-AS1,ENSG00000228013
chr1,IL6R,ENSG00000160712
chr1,PSMD8P1,ENSG00000228264
chr1,SHE,ENSG00000169291
chr1,ENSG00000273110,ENSG00000273110
chr1,TDRD10,ENSG00000163239
chr1,UBE2Q1,ENSG00000160714
chr1,UBE2Q1-AS1,ENSG00000229780
chr1,ENSG00000286391,ENSG00000286391
chr1,CHRNB2,ENSG00000160716
chr1,ENSG00000233875,ENSG00000233875
chr1,ADAR,ENSG00000160710
chr1,ENSG00000287064,ENSG00000287064
chr1,KCNN3,ENSG00000143603
chr1,PMVK,ENSG00000163344
chr1,ENSG00000270361,ENSG00000270361
chr1,PBXIP1,ENSG00000163346
chr1,PYGO2,ENSG00000163348
chr1,ENSG00000271380,ENSG00000271380
chr1,SHC1,ENSG00000160691
chr1,CKS1B,ENSG00000173207
chr1,MIR4258,ENSG00000264349
chr1,FLAD1,ENSG00000160688
chr1,LENEP,ENSG00000163352
chr1,ENSG00000289103,ENSG00000289103
chr1,ZBTB7B,ENSG00000160685
chr1,DCST2,ENSG00000163354
chr1,DCST1,ENSG00000163357
chr1,DCST1-AS1,ENSG00000232093
chr1,ADAM15,ENSG00000143537
chr1,EFNA4,ENSG00000243364
chr1,EFNA4-EFNA3,ENSG00000251246
